BusStopCode,RoadName,Description,FullName,Latitude,Longitude
55301,Ang Mo Kio Ave 9,AMK Police Div HQ,55301 - AMK Police Div HQ,1.38425,103.84446
55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,55309 - Opp AMK Police Div HQ,1.38408,103.8446
55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,55311 - Opp Yio Chu Kang Stadium,1.3843,103.84684
55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,55319 - Yio Chu Kang Stadium,1.38409,103.84678
55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,55321 - Opp Nanyang Poly,1.37836,103.84723
55329,Ang Mo Kio Ave 8,Nanyang Poly,55329 - Nanyang Poly,1.37902,103.84723
55331,Lentor Loop,Aft Lentor Gr,55331 - Aft Lentor Gr,1.38692,103.83714
55339,Lentor Loop,Aft Florissa Pk,55339 - Aft Florissa Pk,1.38708,103.83712
55341,Lentor Dr,Lentor Stn Exit 3,55341 - Lentor Stn Exit 3,1.38498,103.83668
55349,Lentor Dr,Lentor Stn Exit 5,55349 - Lentor Stn Exit 5,1.38479,103.83649
55351,Lentor Rd,Opp Fudu Wk P/G,55351 - Opp Fudu Wk P/G,1.38974,103.83696
55361,Lentor Loop,Countryside Gdn P/G,55361 - Countryside Gdn P/G,1.38984,103.83861
55371,Lentor Loop,Aft Lentor St,55371 - Aft Lentor St,1.38861,103.8344
55381,Lentor Loop,Bef Bullion Pk,55381 - Bef Bullion Pk,1.3899,103.83625
55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,55509 - Yio Chu Kang Int,1.38113,103.84556
56011,Upp Thomson Rd,Bef adana at thomson,56011 - Bef adana at thomson,1.36865,103.82832
56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,56019 - Bef Ang Mo Kio Ave 1,1.36949,103.82862
56021,Upp Thomson Rd,Opp Sembawang Hills FC,56021 - Opp Sembawang Hills FC,1.37267,103.82843
56029,Upp Thomson Rd,Bef Sembawang Hills Fc,56029 - Bef Sembawang Hills Fc,1.3736,103.8287
56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,56031 - Bef Yio Chu Kang Rd,1.37696,103.82823
56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,56039 - Aft Yio Chu Kang Rd,1.37673,103.82848
56041,Upp Thomson Rd,Opp Meadows @ Peirce,56041 - Opp Meadows @ Peirce,1.37909,103.82759
56049,Upp Thomson Rd,Meadows @ Peirce,56049 - Meadows @ Peirce,1.37946,103.82769
56051,Upp Thomson Rd,Opp Tagore Rd,56051 - Opp Tagore Rd,1.38249,103.82576
56059,Upp Thomson Rd,Bef Tagore Rd,56059 - Bef Tagore Rd,1.38269,103.82605
56061,Upp Thomson Rd,Aft Tagore Dr,56061 - Aft Tagore Dr,1.38515,103.82287
56069,Upp Thomson Rd,Bef Tagore Dr,56069 - Bef Tagore Dr,1.3853,103.82321
56071,Upp Thomson Rd,Bef Old Upp Thomson Rd,56071 - Bef Old Upp Thomson Rd,1.38718,103.81965
56079,Upp Thomson Rd,Aft Old Upp Thomson Rd,56079 - Aft Old Upp Thomson Rd,1.38757,103.8196
56081,Upp Thomson Rd,Bef SLE,56081 - Bef SLE,1.39157,103.81822
56089,Upp Thomson Rd,Aft SLE,56089 - Aft SLE,1.39205,103.81861
56091,Upp Thomson Rd,Springleaf Stn Exit 3,56091 - Springleaf Stn Exit 3,1.3962,103.81846
56099,Upp Thomson Rd,Springleaf Stn Exit 2,56099 - Springleaf Stn Exit 2,1.39607,103.81883
56191,Yio Chu Kang Rd,Teachers' Housing Est,56191 - Teachers' Housing Est,1.3788,103.82944
56199,Yio Chu Kang Rd,Aft Thomson Hills Dr,56199 - Aft Thomson Hills Dr,1.37892,103.83004
56201,Yio Chu Kang Rd,Aft Munshi Abdullah Ave,56201 - Aft Munshi Abdullah Ave,1.38059,103.83225
56209,Yio Chu Kang Rd,Bef Thomson Hills Dr,56209 - Bef Thomson Hills Dr,1.38032,103.8324
56241,Ang Mo Kio Ave 2,St. Nicholas Girls',56241 - St. Nicholas Girls',1.37199,103.83321
56249,Ang Mo Kio Ave 2,Opp St. Nicholas Girls',56249 - Opp St. Nicholas Girls',1.37296,103.83301
56251,Ang Mo Kio Ave 2,Opp Horizon Gdns,56251 - Opp Horizon Gdns,1.37637,103.83442
56259,Ang Mo Kio Ave 2,Horizon Gdns,56259 - Horizon Gdns,1.37684,103.83484
56261,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 2,56261 - Aft Ang Mo Kio Ave 2,1.36786,103.83172
56269,Ang Mo Kio Ave 1,BEF Ang mo kio avenue 2,56269 - BEF Ang mo kio avenue 2,1.36742,103.83233
56289,Ang Mo Kio Ave 2,Bef Shangri-La Wk,56289 - Bef Shangri-La Wk,1.37023,103.83233
57011,Upp Thomson Rd,Opp Springleaf Nature Pk,57011 - Opp Springleaf Nature Pk,1.40016,103.81717
57019,Upp Thomson Rd,Springleaf Nature Pk,57019 - Springleaf Nature Pk,1.40056,103.81734
57021,Sembawang Rd,Forest Hills Condo,57021 - Forest Hills Condo,1.40414,103.81834
57029,Sembawang Rd,Aft The Springside,57029 - Aft The Springside,1.40396,103.81862
57031,Sembawang Rd,Nee Soon Driclad Ctr,57031 - Nee Soon Driclad Ctr,1.40705,103.82012
57039,Sembawang Rd,Spiritual Grace Presby Ch,57039 - Spiritual Grace Presby Ch,1.40612,103.81999
57041,Sembawang Rd,Nee Soon HQ 22 SIB,57041 - Nee Soon HQ 22 SIB,1.41069,103.82192
57049,Sembawang Rd,Opp Nee Soon HQ 22 SIB,57049 - Opp Nee Soon HQ 22 SIB,1.41082,103.82234
57051,Sembawang Rd,Aft Sembawang Air Base,57051 - Aft Sembawang Air Base,1.41521,103.82339
57059,Sembawang Rd,Opp Sembawang Air Base,57059 - Opp Sembawang Air Base,1.41473,103.82357
57061,Sembawang Rd,Dieppe Barracks,57061 - Dieppe Barracks,1.41991,103.82455
57069,Sembawang Rd,Opp Dieppe Barracks,57069 - Opp Dieppe Barracks,1.41897,103.82461
57071,Sembawang Rd,Opp Khatib Camp,57071 - Opp Khatib Camp,1.42496,103.82552
57079,Sembawang Rd,Khatib Camp,57079 - Khatib Camp,1.42444,103.82567
57081,Sembawang Rd,Opp Blk 713,57081 - Opp Blk 713,1.42754,103.82655
57089,Sembawang Rd,Blk 713,57089 - Blk 713,1.42741,103.82686
57111,Sembawang Rd,Opp Blk 101,57111 - Opp Blk 101,1.43124,103.82655
57119,Sembawang Rd,Blk 101,57119 - Blk 101,1.4313,103.82689
57121,Sembawang Rd,Opp Blk 115B,57121 - Opp Blk 115B,1.43345,103.82631
57129,Sembawang Rd,Blk 114,57129 - Blk 114,1.43419,103.82641
57131,Sembawang Rd,Opp Jln Kemuning,57131 - Opp Jln Kemuning,1.43808,103.8253
57139,Sembawang Rd,Aft Jln Kemuning,57139 - Aft Jln Kemuning,1.43796,103.8256
57141,Mandai Rd,Bef Upp Thomson Rd,57141 - Bef Upp Thomson Rd,1.40248,103.81696
57149,Mandai Rd,Aft Upp Thomson Rd,57149 - Aft Upp Thomson Rd,1.40237,103.8169
58009,Sembawang Vista,Sembawang Int,58009 - Sembawang Int,1.44748,103.81941
58011,Sembawang Rd,Opp Sembawang Shop Ctr,58011 - Opp Sembawang Shop Ctr,1.44136,103.82419
58019,Sembawang Rd,Aft Sembawang Shop Ctr,58019 - Aft Sembawang Shop Ctr,1.44085,103.82472
58021,Sembawang Rd,Opp The Nautical,58021 - Opp The Nautical,1.44324,103.82368
58029,Sembawang Rd,The Nautical,58029 - The Nautical,1.44316,103.82399
58031,Sembawang Rd,Opp Canberra Dr,58031 - Opp Canberra Dr,1.44629,103.82505
58039,Sembawang Rd,Bef Canberra Dr,58039 - Bef Canberra Dr,1.44674,103.8258
58041,Sembawang Rd,Blk 590C,58041 - Blk 590C,1.44939,103.82686
58049,Sembawang Rd,Opp Blk 590C,58049 - Opp Blk 590C,1.4492,103.82704
58051,Sembawang Rd,Blk 592C,58051 - Blk 592C,1.45088,103.82843
58059,Sembawang Rd,Opp Blk 592C,58059 - Opp Blk 592C,1.45079,103.82866
58061,Sembawang Rd,Opp Blk 101A,58061 - Opp Blk 101A,1.45296,103.83111
58069,Sembawang Rd,Opp Durban Rd,58069 - Opp Durban Rd,1.45219,103.83043
58071,Sembawang Rd,Bef Jln Basong,58071 - Bef Jln Basong,1.45528,103.83389
58079,Sembawang Rd,Aft Jln Basong,58079 - Aft Jln Basong,1.455,103.83381
58081,Sembawang Rd,Opp Jln Janggus,58081 - Opp Jln Janggus,1.45825,103.83595
58089,Sembawang Rd,Aft Andrews Ave,58089 - Aft Andrews Ave,1.45873,103.83654
58091,Sembawang Rd,Sembawang Pk,58091 - Sembawang Pk,1.46211,103.83792
58099,Sembawang Rd,Opp Sembawang Pk,58099 - Opp Sembawang Pk,1.4603,103.83739
58101,Canberra Rd,Blk 311,58101 - Blk 311,1.44667,103.82282
58109,Canberra Rd,Opp Blk 311,58109 - Opp Blk 311,1.44668,103.82309
58111,Canberra Rd,Blk 351 CP,58111 - Blk 351 CP,1.45096,103.82075
58119,Canberra Rd,Blk 502A,58119 - Blk 502A,1.451,103.82102
58121,Canberra Rd,Blk 424A CP,58121 - Blk 424A CP,1.45329,103.81929
58129,Canberra Rd,Blk 508 CP,58129 - Blk 508 CP,1.45284,103.81988
58131,Canberra Rd,Aft Assyafaah Mque,58131 - Aft Assyafaah Mque,1.45625,103.82046
58139,Canberra Rd,Bef Assyafaah Mque,58139 - Bef Assyafaah Mque,1.45638,103.82075
58141,Admiralty Rd West,Sembawang Camp,58141 - Sembawang Camp,1.46337,103.81653
58149,Admiralty Rd West,Opp Sembawang Shipyard G 8,58149 - Opp Sembawang Shipyard G 8,1.4619,103.81789
58151,Canberra Rd,Bef Sembawang Stn,58151 - Bef Sembawang Stn,1.44836,103.82201
58159,Canberra Rd,Aft Admiral Hill,58159 - Aft Admiral Hill,1.44822,103.82236
58161,Admiralty Rd West,Bef Sembawang Shipyard G 3,58161 - Bef Sembawang Shipyard G 3,1.46053,103.82037
58169,Admiralty Rd West,Aft HomeTeamNS Sembawang Resort,58169 - Aft HomeTeamNS Sembawang Resort,1.45979,103.82092
58171,Admiralty Rd West,Aft North Rd,58171 - Aft North Rd,1.45891,103.8238
58179,Admiralty Rd West,Opp Sembawang Corp Industries,58179 - Opp Sembawang Corp Industries,1.45856,103.82351
58181,Admiralty Rd West,Police Drv Circuit,58181 - Police Drv Circuit,1.45964,103.82626
58189,Admiralty Rd West,Opp Police Drv Circuit,58189 - Opp Police Drv Circuit,1.45915,103.82601
58191,Admiralty Rd East,Aft Wellington Rd,58191 - Aft Wellington Rd,1.45875,103.82876
58199,Admiralty Rd East,Opp Auckland Rd West,58199 - Opp Auckland Rd West,1.45905,103.82788
58201,Admiralty Rd East,Aft Queen's Ave,58201 - Aft Queen's Ave,1.45531,103.83099
58209,Admiralty Rd East,Aft Pakistan Rd,58209 - Aft Pakistan Rd,1.45524,103.83063
58211,Sembawang Way,Sembawang Stn,58211 - Sembawang Stn,1.44926,103.81979
58219,Sembawang Way,Opp Sembawang Stn,58219 - Opp Sembawang Stn,1.44953,103.81993
58221,Sembawang Way,Blk 339 CP,58221 - Blk 339 CP,1.44859,103.81707
58229,Sembawang Way,Blk 358A CP,58229 - Blk 358A CP,1.44875,103.81681
58241,Sembawang Vista,Sembawang Int/Opp Blk 315,58241 - Sembawang Int/Opp Blk 315,1.44722,103.82018
58249,Sembawang Vista,Blk 309,58249 - Blk 309,1.44712,103.82119
58251,Sembawang Dr,Sun Plaza/Sembawang Stn,58251 - Sun Plaza/Sembawang Stn,1.44803,103.81895
58259,Sembawang Dr,Opp Sun Plaza,58259 - Opp Sun Plaza,1.44777,103.81895
58261,Canberra Link,Visionaire,58261 - Visionaire,1.4471,103.82726
58269,Canberra Link,Opp Visionaire,58269 - Opp Visionaire,1.44702,103.82762
58271,Sembawang Cres,Blk 335,58271 - Blk 335,1.44703,103.81471
58279,Sembawang Cres,Opp Blk 336A CP,58279 - Opp Blk 336A CP,1.44658,103.81457
58281,Sembawang Cres,Sembawang Sec Sch,58281 - Sembawang Sec Sch,1.44501,103.81627
58289,Sembawang Cres,Opp Sembawang Sec Sch,58289 - Opp Sembawang Sec Sch,1.44486,103.81627
58291,Sembawang Dr,Blk 317,58291 - Blk 317,1.44579,103.81994
58299,Sembawang Dr,Blk 328,58299 - Blk 328,1.44583,103.81968
58301,Gambas Ave,3M Bldg,58301 - 3M Bldg,1.44486,103.81055
58309,Gambas Ave,Opp 3M Bldg,58309 - Opp 3M Bldg,1.44466,103.81037
58311,Sembawang Dr,Blk 354 CP,58311 - Blk 354 CP,1.4502,103.8181
58319,Sembawang Dr,Blk 357C,58319 - Blk 357C,1.44977,103.81802
58321,Admiralty Dr,Bet Blks 357/359,58321 - Bet Blks 357/359,1.45021,103.81615
58329,Admiralty Dr,Blk 474,58329 - Blk 474,1.4505,103.81656
58331,Canberra Link,Blk 589D,58331 - Blk 589D,1.44974,103.82398
58339,Canberra Link,Opp Blk 589D,58339 - Opp Blk 589D,1.44936,103.82431
58341,Sembawang Dr,Blk 405,58341 - Blk 405,1.45268,103.81688
58349,Sembawang Dr,Blk 478,58349 - Blk 478,1.45273,103.81642
58351,Sembawang Dr,Blk 483,58351 - Blk 483,1.45594,103.81491
58359,Sembawang Dr,Opp Blk 484A CP,58359 - Opp Blk 484A CP,1.45619,103.81465
58361,Admiralty St,Nth Link Bldg,58361 - Nth Link Bldg,1.46119,103.81271
58369,Admiralty St,Bef Acacia Hme,58369 - Bef Acacia Hme,1.46077,103.81206
58371,Sembawang Cres,Bet Blks 325/326,58371 - Bet Blks 325/326,1.44449,103.81909
58379,Sembawang Cres,Opp Blk 325,58379 - Opp Blk 325,1.44429,103.81901
58381,Sembawang Way,Blk 469B,58381 - Blk 469B,1.44797,103.81338
58389,Sembawang Way,Opp Blk 469B,58389 - Opp Blk 469B,1.44774,103.81357
58391,Sembawang Ave,Blk 303,58391 - Blk 303,1.44426,103.82241
58399,Sembawang Ave,Opp Blk 303,58399 - Opp Blk 303,1.444,103.82256
58401,Admiralty Link,Opp Blk 491,58401 - Opp Blk 491,1.45576,103.818
58409,Admiralty Link,Blk 491,58409 - Blk 491,1.45611,103.8181
58411,Admiralty Link,Blk 404A CP,58411 - Blk 404A CP,1.45461,103.81658
58419,Admiralty Link,Blk 482A CP,58419 - Blk 482A CP,1.45464,103.81584
58421,Admiralty Dr,Blk 353,58421 - Blk 353,1.45131,103.81903
58429,Admiralty Dr,Bet Blks 415/416,58429 - Bet Blks 415/416,1.45152,103.81893
58431,Champions Way,Blk 567B,58431 - Blk 567B,1.42844,103.78843
58439,Champions Way,Opp Blk 567B,58439 - Opp Blk 567B,1.42858,103.78834
58441,Champions Way,Blk 567A,58441 - Blk 567A,1.42731,103.78894
58449,Champions Way,S'pore Sports Sch,58449 - S'pore Sports Sch,1.42709,103.78907
58451,Sembawang Dr,Aft Heavy Veh Pk,58451 - Aft Heavy Veh Pk,1.46003,103.81537
58459,Sembawang Dr,Bef Heavy Veh Pk,58459 - Bef Heavy Veh Pk,1.45994,103.81514
58461,Champions Way,Innova Pr Sch,58461 - Innova Pr Sch,1.42966,103.79045
58481,Wellington Circle,Opp Wellington Pr Sch,58481 - Opp Wellington Pr Sch,1.45306,103.82268
58489,Wellington Circle,Wellington Pr Sch,58489 - Wellington Pr Sch,1.45286,103.82251
58491,Montreal Dr,Opp Blk 507A,58491 - Opp Blk 507A,1.45272,103.82431
58499,Montreal Dr,Blk 506A,58499 - Blk 506A,1.45206,103.82429
58501,Montreal Link,Blk 592A,58501 - Blk 592A,1.45072,103.82708
58509,Montreal Link,Blk 590A,58509 - Blk 590A,1.4506,103.82696
58511,Canberra st,Blk 104C,58511 - Blk 104C,1.44964,103.8315
58519,Canberra st,Opp Blk 104B,58519 - Opp Blk 104B,1.44973,103.83106
58521,Canberra st,Blk 106A,58521 - Blk 106A,1.44819,103.8326
58529,Canberra st,Blk 108 CP,58529 - Blk 108 CP,1.44802,103.83246
58531,Canberra Way,Blk 129A,58531 - Blk 129A,1.44544,103.8323
58539,Canberra Way,Blk 120A,58539 - Blk 120A,1.44577,103.83231
58541,Canberra Link,Opp Canberra Stn,58541 - Opp Canberra Stn,1.44284,103.83035
58549,Canberra Link,Canberra Stn,58549 - Canberra Stn,1.44258,103.83014
58571,Sembawang Ave,Gambas Ave,58571 - Gambas Ave,1.44181,103.81687
58579,Sembawang Ave,Gambas Ave,58579 - Gambas Ave,1.44153,103.81703
58581,Bef Gambas Cres,Bef Gambas Cres,58581 - Bef Gambas Cres,1.44388,103.81312
58589,Opp Gambas Cres,Opp Gambas Cres,58589 - Opp Gambas Cres,1.44353,103.81317
58601,Canberra Wk,Blk 108A,58601 - Blk 108A,1.44814,103.83113
58609,Canberra Wk,Blk 109A,58609 - Blk 109A,1.44796,103.8304
58611,Canberra Cres,Blk 115C,58611 - Blk 115C,1.44653,103.82993
58619,Canberra Cres,Opp Blk 115C,58619 - Opp Blk 115C,1.44637,103.83015
58621,Canberra st,Blk 126 Cp,58621 - Blk 126 Cp,1.44595,103.83403
58991,Yishun Ave 2,Blk 767,58991 - Blk 767,1.42458,103.83501
59008,Yishun Ave 2,Yishun Int,59008 - Yishun Int,1.42854,103.83611
59009,Yishun Ave 2,Yishun Int,59009 - Yishun Int,1.4284,103.8361
59011,Lentor Ave,Bef Sg Seletar Bridge,59011 - Bef Sg Seletar Bridge,1.40144,103.82746
59019,Lentor Ave,Aft Sg Seletar Bridge,59019 - Aft Sg Seletar Bridge,1.40368,103.82751
59021,Lentor Ave,Bef Yishun Ave 1,59021 - Bef Yishun Ave 1,1.40923,103.82908
59029,Lentor Ave,Aft Yishun Ave 1,59029 - Aft Yishun Ave 1,1.40886,103.82925
59031,Yishun Ave 2,Opp Yishun Sports Hall,59031 - Opp Yishun Sports Hall,1.41278,103.83084
59039,Yishun Ave 2,Yishun Sports Hall,59039 - Yishun Sports Hall,1.41343,103.83156
59041,Yishun Ave 2,Bef Khatib Stn,59041 - Bef Khatib Stn,1.41625,103.83259
59049,Yishun Ave 2,Opp Khatib Stn,59049 - Opp Khatib Stn,1.41701,103.8334
59051,Yishun Ave 2,Blk 790,59051 - Blk 790,1.41968,103.8343
59059,Yishun Ave 2,Blk 608,59059 - Blk 608,1.42055,103.83498
59061,Yishun Ave 2,Blk 763,59061 - Blk 763,1.42556,103.83496
59069,Yishun Ave 2,Opp Blk 757,59069 - Opp Blk 757,1.42657,103.83537
59072,Yishun Ave 2,Yishun Stn Exit E,59072 - Yishun Stn Exit E,1.42938,103.8355
59073,Yishun Ave 2,Opp Yishun Stn,59073 - Opp Yishun Stn,1.42868,103.83547
59079,Yishun Ave 2,Yishun Stn,59079 - Yishun Stn,1.42927,103.83516
59081,Yishun Ring Rd,Blk 774,59081 - Blk 774,1.42371,103.83165
59089,Yishun Ring Rd,Opp Blk 774,59089 - Opp Blk 774,1.42398,103.83156
59091,Yishun Ave 2,Blk 154,59091 - Blk 154,1.43165,103.83511
59099,Yishun Ave 2,Blk 220,59099 - Blk 220,1.43273,103.83523
59101,Yishun Ring Rd,Yishun Pr Sch,59101 - Yishun Pr Sch,1.4342,103.83303
59109,Yishun Ring Rd,Opp Yishun Pr Sch,59109 - Opp Yishun Pr Sch,1.4344,103.83323
59111,Yishun Ave 5,Blk 701,59111 - Blk 701,1.43016,103.82888
59119,Yishun Ave 5,Opp Blk 701A,59119 - Opp Blk 701A,1.43037,103.82795
59121,Yishun Ring Rd,Blk 121,59121 - Blk 121,1.43454,103.83
59129,Yishun Ring Rd,Opp Blk 121,59129 - Opp Blk 121,1.4349,103.83027
59131,Yishun Ring Rd,Blk 137,59131 - Blk 137,1.43193,103.82969
59139,Yishun Ring Rd,Aft Chong Pang CC,59139 - Aft Chong Pang CC,1.43141,103.82956
59141,Yishun Ave 5,Blk 741,59141 - Blk 741,1.43034,103.83276
59149,Yishun Ave 5,Blk 145,59149 - Blk 145,1.43062,103.83218
59159,Yishun Ave 5,Opp Yishun Stn Exit B,59159 - Opp Yishun Stn Exit B,1.43055,103.83467
59161,Yishun Ctrl,Opp Blk 201,59161 - Opp Blk 201,1.43015,103.83793
59169,Yishun Ctrl,Bet Blks 201/202,59169 - Bet Blks 201/202,1.43046,103.83769
59171,Yishun Ave 9,Blk 309,59171 - Blk 309,1.43227,103.8402
59179,Yishun Ave 9,Blk 241,59179 - Blk 241,1.43221,103.83988
59181,Yishun Ave 9,Opp Blk 245,59181 - Opp Blk 245,1.43417,103.84219
59189,Yishun Ave 9,Blk 245,59189 - Blk 245,1.43425,103.84204
59191,Yishun Ave 6,Opp Northland Sec Sch,59191 - Opp Northland Sec Sch,1.43649,103.84212
59199,Yishun Ave 6,Blk 250,59199 - Blk 250,1.4361,103.84225
59201,Yishun Ave 6,Opp Chongfu Pr Sch,59201 - Opp Chongfu Pr Sch,1.43872,103.84035
59209,Yishun Ave 6,Blk 272,59209 - Blk 272,1.43857,103.84021
59211,Yishun Ave 7,Blk 289,59211 - Blk 289,1.44037,103.83817
59219,Yishun Ave 7,Opp Blk 288,59219 - Opp Blk 288,1.44046,103.83758
59221,Yishun Ave 7,Opp Yishun Ind Pk A,59221 - Opp Yishun Ind Pk A,1.43902,103.83503
59229,Yishun Ave 7,Yishun Ind Pk A,59229 - Yishun Ind Pk A,1.43902,103.83416
59231,Yishun Ring Rd,Blk 227,59231 - Blk 227,1.43538,103.83681
59239,Yishun Ring Rd,Blk 291,59239 - Blk 291,1.43561,103.83684
59241,Yishun Ring Rd,Blk 236,59241 - Blk 236,1.43427,103.83923
59249,Yishun Ring Rd,Blk 257,59249 - Blk 257,1.43436,103.83944
59251,Yishun Ave 2,Opp Darul Makmur Mque,59251 - Opp Darul Makmur Mque,1.43669,103.83368
59259,Yishun Ave 2,Darul Makmur Mque,59259 - Darul Makmur Mque,1.43717,103.8338
59261,Yishun Ave 7,Blk 174,59261 - Blk 174,1.43756,103.83159
59269,Yishun Ave 7,Opp Blk 174,59269 - Opp Blk 174,1.43775,103.83125
59271,Yishun Ave 7,Blk 118,59271 - Blk 118,1.43628,103.82855
59279,Yishun Ave 7,Opp Ahmad Ibrahim Sec Sch,59279 - Opp Ahmad Ibrahim Sec Sch,1.4367,103.8288
59281,Yishun Ave 4,Blk 654,59281 - Blk 654,1.42281,103.8407
59289,Yishun Ave 4,Blk 676 CP,59289 - Blk 676 CP,1.42167,103.84139
59291,Yishun Ave 4,Blk 666,59291 - Blk 666,1.41893,103.84072
59299,Yishun Ave 4,Blk 671 CP,59299 - Blk 671 CP,1.4191,103.84102
59301,Yishun Ring Rd,Blk 731,59301 - Blk 731,1.42857,103.83055
59309,Yishun Ring Rd,Jiemin Pr Sch,59309 - Jiemin Pr Sch,1.42826,103.83063
59311,Yishun Ring Rd,Blk 760,59311 - Blk 760,1.42605,103.83219
59319,Yishun Ring Rd,Blk 729,59319 - Blk 729,1.42617,103.83201
59321,Yishun Ring Rd,Blk 794,59321 - Blk 794,1.42005,103.8318
59329,Yishun Ring Rd,Naval Base Sec Sch,59329 - Naval Base Sec Sch,1.41968,103.8318
59331,Yishun Ave 3,Blk 773,59331 - Blk 773,1.42297,103.83277
59339,Yishun Ave 3,Blk 776,59339 - Blk 776,1.42274,103.83378
59341,Yishun Ctrl,Khoo Teck Puat Hosp,59341 - Khoo Teck Puat Hosp,1.42367,103.83864
59349,Yishun Ctrl,Opp Khoo Teck Puat Hosp,59349 - Opp Khoo Teck Puat Hosp,1.42345,103.83882
59351,Yishun Ctrl,Opp Blk 322,59351 - Opp Blk 322,1.42878,103.84023
59359,Yishun Ctrl,Blk 322,59359 - Blk 322,1.42844,103.84072
59369,Yishun St 61,Blk 647,59369 - Blk 647,1.42214,103.83684
59379,Yishun St 61,Opp Chung Cheng High Sch,59379 - Opp Chung Cheng High Sch,1.41947,103.83824
59381,Yishun Ring Rd,Blk 314,59381 - Blk 314,1.43181,103.84196
59389,Yishun Ring Rd,Opp Blk 314,59389 - Opp Blk 314,1.43202,103.84208
59391,Yishun Ring Rd,Blk 342B,59391 - Blk 342B,1.43021,103.84523
59399,Yishun Ring Rd,Opp Blk 367,59399 - Opp Blk 367,1.43027,103.84552
59401,Yishun Ring Rd,Blk 358,59401 - Blk 358,1.42705,103.84615
59409,Yishun Ring Rd,Evangel Family Ch,59409 - Evangel Family Ch,1.42664,103.84641
59411,Yishun Ring Rd,Blk 356,59411 - Blk 356,1.42521,103.84573
59419,Yishun Ring Rd,Blk 413,59419 - Blk 413,1.42536,103.84607
59421,Yishun Ring Rd,Blk 624,59421 - Blk 624,1.41763,103.83513
59429,Yishun Ring Rd,Blk 846,59429 - Blk 846,1.41743,103.83505
59431,Yishun Ring Rd,Blk 630,59431 - Blk 630,1.41781,103.83768
59439,Yishun Ring Rd,Blk 858,59439 - Blk 858,1.41783,103.83837
59441,Yishun Ave 4,Naval Base Pr Sch,59441 - Naval Base Pr Sch,1.41588,103.83948
59449,Yishun Ave 4,Opp Naval Base Pr Sch,59449 - Opp Naval Base Pr Sch,1.41553,103.83954
59451,Yishun Ave 11,Bet Blks 349/350,59451 - Bet Blks 349/350,1.4257,103.84361
59459,Yishun Ave 11,Opp Huamin Pr Sch,59459 - Opp Huamin Pr Sch,1.42637,103.8426
59461,Yishun Ave 11,Opp Blk 419,59461 - Opp Blk 419,1.42336,103.84696
59469,Yishun Ave 11,Blk 419,59469 - Blk 419,1.42358,103.84748
59471,Yishun Ave 1,Blk 430B,59471 - Blk 430B,1.42112,103.84902
59479,Yishun Ave 1,Opp Blk 430B,59479 - Opp Blk 430B,1.42035,103.84865
59481,Yishun St 81,Blk 873,59481 - Blk 873,1.41542,103.83648
59499,Yishun St 81,Orchid Pk Condo,59499 - Orchid Pk Condo,1.41325,103.8346
59501,Yishun Ave 1,Blk 871,59501 - Blk 871,1.41289,103.83811
59509,Yishun Ave 1,Opp Blk 871,59509 - Opp Blk 871,1.41252,103.83794
59511,Yishun St 71,Yishun Sec Sch,59511 - Yishun Sec Sch,1.42717,103.82895
59521,Yishun Ave 2,Yishun Emerald,59521 - Yishun Emerald,1.44004,103.83171
59529,Yishun Ave 2,Opp Yishun Emerald,59529 - Opp Yishun Emerald,1.44035,103.83181
59541,Yishun Ave 3,Sree Maha Mariamman Tp,59541 - Sree Maha Mariamman Tp,1.42363,103.83018
59549,Yishun Ave 3,Opp Sree Maha Mariamman Tp,59549 - Opp Sree Maha Mariamman Tp,1.42314,103.83053
59551,Yishun Ave 3,Blk 722,59551 - Blk 722,1.42539,103.82822
59559,Yishun Ave 3,Opp Blk 722,59559 - Opp Blk 722,1.42512,103.82821
59561,Yishun Ring Rd,Opp Khatib Stn Exit D,59561 - Opp Khatib Stn Exit D,1.4187,103.83293
59569,Yishun Ring Rd,Khatib Stn Exit D,59569 - Khatib Stn Exit D,1.41849,103.83294
59571,Yishun Ring Rd,Opp Northbrooks Sec Sch,59571 - Opp Northbrooks Sec Sch,1.42073,103.84373
59579,Yishun Ring Rd,Blk 456,59579 - Blk 456,1.42029,103.84395
59581,Yishun St 41,Blk 432C,59581 - Blk 432C,1.41903,103.84619
59589,Yishun St 41,Blk 505C,59589 - Blk 505C,1.41966,103.84477
59591,Yishun Ave 6,Bet Blks 405/406,59591 - Bet Blks 405/406,1.42654,103.84948
59599,Yishun Ave 6,Opp Blk 406,59599 - Opp Blk 406,1.42641,103.84968
59601,Yishun Ave 6,Blk 391,59601 - Blk 391,1.42984,103.84938
59609,Yishun Ave 6,Opp Blk 391,59609 - Opp Blk 391,1.429,103.84956
